id,type,name,latitude,longitude
1268,tram_stop,ТЦ «Алатырь»,56.8314263,60.5842899
1269,tram_stop,Московская улица,56.8286042,60.5851855
1270,tram_stop,Московская улица,56.8287479,60.5852058
1271,tram_stop,Посадская улица,56.8183366,60.5885947
1272,tram_stop,Площадь 1905 года,56.8374472,60.5953962
1273,tram_stop,Цирк,56.8272731,60.6039907
1274,tram_stop,Улица Декабристов,56.8246139,60.6263832
1275,tram_stop,Дом художника,56.8288734,60.6246371
1276,tram_stop,Дом художника,56.8299425,60.6243059
1277,tram_stop,Улица Тверитина,56.8228428,60.6359584
1278,tram_stop,Ж/Д Вокзал,56.8563131,60.6052359
1279,tram_stop,улица Блюхера,56.851435,60.6405897
1280,tram_stop,Кондукторская улица,56.8597944,60.6272777
1281,tram_stop,Пионерская,56.8591926,60.6209426
1282,tram_stop,Каменные палатки,56.8416207,60.6783742
1283,tram_stop,Профессорская,56.8403411,60.6523246
1284,tram_stop,улица Блюхера,56.8516156,60.641919
1285,tram_stop,ТК «Современник«,56.856249,60.6516047
1286,tram_stop,Шарташ,56.8642973,60.6689605
1287,tram_stop,Шарташ,56.8643189,60.668845
1288,bus_stop,Радуга парк,56.8180959,60.5378118
1289,tram_stop,1-й км,56.8629981,60.6121205
1290,tram_stop,Техническое училище,56.8686895,60.6117091
1291,tram_stop,Калининская,56.8719526,60.6115037
1292,tram_stop,Педагогический университет,56.8779204,60.6122016
1293,tram_stop,Педагогический университет,56.8785048,60.6109715
1294,tram_stop,Станция метро «Уралмаш»,56.8875951,60.6125287
1295,tram_stop,Улица Кузнецова,56.887879,60.6073124
1296,tram_stop,Дворец культуры им. Лаврова,56.893055,60.6134462
1297,bus_stop,Северный терминал,56.8680115,60.6705123
1298,tram_stop,Автомагистральная улица,56.8755321,60.5536608
1299,bus_stop,"ТЦ ""Комсомолл""",56.828829,60.6753396
1300,bus_stop,"Коттеджный посёлок ""Усадьба""",56.7731257,60.8467352
1301,bus_stop,"Коттеджный посёлок ""Усадьба""",56.7731569,60.8452155
1302,tram_stop,Таганский ряд,56.8611663,60.5487157
1303,tram_stop,Фармацевтический колледж,56.8563134,60.5495145
1304,tram_stop,Таганский ряд,56.8616582,60.5476086
1305,tram_stop,ДК ВОС (Дом культуры Всероссийского общества слепых),56.8646707,60.5369849
1306,tram_stop,Техническая улица,56.8661837,60.5326125
1307,tram_stop,Улица Ватутина,56.8715418,60.5206708
1308,tram_stop,7 ключей,56.8835786,60.4982751
1309,tram_stop,Разъезд,56.8367914,60.5305248
1310,bus_stop,Эльмаш,56.8954811,60.6383649
1311,tram_stop,Завод «Уралкабель»,56.8354192,60.563216
1312,tram_stop,Завод «Уралкабель»,56.8354598,60.5632204
1313,bus_stop,Уралкабель,56.8352803,60.5634251
1314,bus_stop,"Коллективный сад ""Радость""",56.9378557,60.5224428
1315,bus_stop,ТЦ «Лента»,56.7921042,60.5022472
1316,bus_stop,Павла Шаманова,56.7939495,60.5056552
1317,bus_stop,Шаумяна,56.8068349,60.5934581
1318,bus_stop,Посёлок Ягодный,56.9391776,60.6692683
1319,bus_stop,Посёлок Ягодный,56.9393106,60.6694062
1320,bus_stop,Кладбище,56.7387557,60.7035065
1321,tram_stop,Красноуральская улица,56.8356308,60.5573809
1322,tram_stop,Мельникова,56.8352065,60.5684288
1323,tram_stop,Мельникова,56.8352479,60.5684316
1324,tram_stop,Улица Ельцина,56.845313,60.5862093
1325,bus_stop,Unknown,56.7957549,60.3970856
1326,bus_stop,Unknown,56.7953892,60.3975108
1327,bus_stop,Торфяник,56.7084931,60.7377315
1328,tram_stop,Заводская улица,56.8359698,60.5536687
1329,bus_stop,улица Очеретина,56.7957824,60.5169511
1330,bus_stop,улица Очеретина,56.7954909,60.5171395
1331,bus_stop,ВИЗ,56.8583559,60.5544241
1332,bus_stop,Станция Исток,56.7887805,60.7896492
1333,tram_stop,Театр музыкальной комедии,56.8390825,60.6108251
1334,bus_stop,А. Муранова,56.8119503,60.5134539
1335,bus_stop,Областной рынок на Громова,56.7984408,60.560954
1336,bus_stop,Бардина,56.8027661,60.5630329
1337,bus_stop,Генеральская,56.8445819,60.6360701
1338,bus_stop,Кладбище,56.7403193,60.7016938
1339,bus_stop,Площадь 1905 года,56.8373618,60.5956417
1340,tram_stop,Площадь 1-й Пятилетки,56.8859802,60.5948477
1341,bus_stop,Ярославская,56.9125215,60.5981718
1342,bus_stop,Торфяник,56.7103621,60.7334881
1343,bus_stop,Коллективные сады,56.7043792,60.7472603
1344,bus_stop,Коллективные сады,56.7043151,60.7469214
1345,bus_stop,Яблоневая улица,56.7875723,60.6805665
1346,bus_stop,Яблоневая улица,56.7875289,60.6800342
1347,bus_stop,Лесничество,56.7770608,60.801032
1348,bus_stop,"Технопарк ""Университетский""",56.8348034,60.7897769
1349,bus_stop,Технопарк Университетский,56.8345545,60.7897711
1350,bus_stop,Росинка-2,56.8391322,60.7906097
1351,bus_stop,Росинка-2,56.8392975,60.7887077
1352,bus_stop,Развилки,56.8446497,60.7238989
1353,tram_stop,Театр музыкальной комедии,56.8390911,60.6105885
1354,bus_stop,Сибирский тракт,56.8260113,60.6365948
1355,bus_stop,Заречный,56.9377236,60.6163935
1356,bus_stop,Тубсанаторий,56.8179845,60.7285102
1357,tram_stop,Академия спорта,56.9072755,60.620422
1358,tram_stop,Тепличная улица,56.911233,60.6193098
1359,bus_stop,Шарташский рынок,56.8308375,60.6374558
1360,bus_stop,Станция Шарташ,56.828618,60.6477316
1361,bus_stop,Улица Любви,56.7412464,60.561387
1362,bus_stop,Микрорайон Солнечный,56.7440733,60.5689133
1363,bus_stop,"Сад ""Авиатор-5""",56.7675103,60.7893381
1364,bus_stop,Переулок Активистов,56.8239748,60.6507886
1365,bus_stop,Переулок Активистов,56.8236767,60.6521792
1366,bus_stop,Дунайская,56.7860277,60.6736616
1367,bus_stop,ЖБИ,56.8295969,60.6936586
1368,bus_stop,Славянская,56.7641993,60.7107959
1369,bus_stop,Славянская,56.7645443,60.7106381
1370,tram_stop,Улица Ильича,56.8962962,60.6059811
1371,tram_stop,Улица Ильича,56.8961674,60.6064178
1372,tram_stop,Улица Индустрии,56.8990744,60.59886
1373,tram_stop,Улица Индустрии,56.8993534,60.5980264
1374,tram_stop,Улица Победы,56.9005406,60.5950464
1375,tram_stop,Улица Победы,56.900814,60.5942308
1376,tram_stop,Улица Бакинских комиссаров,56.9037156,60.5867911
1377,tram_stop,Улица Бакинских комиссаров,56.9035335,60.5871571
1378,tram_stop,Лебяжье озеро,56.9374365,60.6164793
1379,tram_stop,Лебяжье озеро,56.9374597,60.6165302
1380,tram_stop,Полевая,56.9346937,60.6171522
1381,tram_stop,Полевая,56.9346845,60.6171985
1382,tram_stop,Улица Чуцкаева,56.9319928,60.6167577
1383,tram_stop,Улица Чуцкаева,56.931963,60.6167447
1384,tram_stop,Парк «Пышминские озёрки»,56.9192056,60.6175327
1385,tram_stop,Парк «Пышминские озёрки»,56.9191718,60.617571
1386,tram_stop,Улица Льва Люльева,56.914712,60.6159607
1387,tram_stop,Улица Льва Люльева,56.9147254,60.6159113
1388,tram_stop,Тепличная улица,56.9112941,60.6192331
1389,tram_stop,Академия спорта,56.907386,60.6202753
1390,tram_stop,Шефская улица,56.9027744,60.6241123
1391,tram_stop,Шефская улица,56.902144,60.6239278
1392,tram_stop,Улица Старых Большевиков,56.9009933,60.6204015
1393,tram_stop,Улица Старых Большевиков,56.9009584,60.6204049
1394,tram_stop,улица Академика Вонсовского,56.796845,60.5288003
1395,tram_stop,улица Академика Вонсовского,56.7968663,60.5287524
1396,bus_stop,улица Академика Бардина,56.8099302,60.5462129
1397,tram_stop,Горбольница № 6,56.8054765,60.5406835
1398,bus_stop,Екатеринбург-Пассажирский,56.8587693,60.6058739
1399,bus_stop,"Коллективный сад ""Надежда""",56.8865388,60.457069
1400,bus_stop,А. Муранова,56.8116457,60.5113209
1401,bus_stop,Вечный Огонь,56.8355107,60.5786349
1402,bus_stop,Кольцевая автодорога,56.8125473,60.5178495
1403,bus_stop,Детский центр,56.8274095,60.5339317
1404,bus_stop,Новомосковский тракт,56.8277001,60.5287213
1405,bus_stop,Новомосковский тракт,56.8274367,60.5310235
1406,bus_stop,"ТК ""Новомосковский""",56.8275316,60.5225389
1407,bus_stop,улица Металлургов,56.8287118,60.5445121
1408,bus_stop,Областная больница,56.8093478,60.5637932
1409,bus_stop,Улица Серафимы Дерябиной,56.8145964,60.5487836
1410,bus_stop,Улица Серафимы Дерябиной,56.814504,60.5491898
1411,bus_stop,Улица Ухтомская,56.8167217,60.5435425
1412,bus_stop,Новомосковская,56.8193698,60.5377057
1413,bus_stop,"НПЦ ""Онкология""",56.8043068,60.5049383
1414,bus_stop,ЖК Светлый,56.7793133,60.6978877
1415,tram_stop,Улица Шейнкмана,56.8411758,60.5805039
1416,bus_stop,Патриотов,56.7829345,60.6724694
1417,bus_stop,Алтайская,56.7823943,60.6819906
1418,tram_stop,Улица Радищева,56.8306897,60.5997787
1419,bus_stop,Первомайская улица,56.8470157,60.6438451
1420,tram_stop,улица Гагарина,56.8400396,60.6465851
1421,bus_stop,улица Металлургов,56.8282997,60.5441816
1422,tram_stop,улица Металлургов,56.8282923,60.5443293
1423,tram_stop,улица Челюскинцев,56.8565379,60.6145559
1424,tram_stop,Автовокзал,56.8061258,60.6108274
1425,tram_stop,Академия при Президенте России,56.8224202,60.6048884
1426,tram_stop,улица Большакова,56.8182191,60.6064823
1427,tram_stop,Улица Фрунзе,56.8137122,60.6081858
1428,tram_stop,Улица Фрунзе,56.8137073,60.6081253
1429,bus_stop,Опалихинская,56.8500383,60.5643144
1430,bus_stop,КОР,56.8430588,60.6951145
1431,bus_stop,Посёлок Шувакиш,56.9107056,60.4876308
1432,bus_stop,Дорожная улица,56.7761252,60.5947453
1433,bus_stop,Дорожная улица,56.775938,60.594397
1434,bus_stop,Мельникова,56.8350599,60.5687892
1435,bus_stop,Проспект Космонавтов,56.9013938,60.6139317
1436,bus_stop,Проспект Космонавтов,56.9013946,60.6140851
1437,bus_stop,Уралмаш,56.8882623,60.6133714
1438,metro,Уралмаш,56.8882559,60.6134976
1439,bus_stop,Машиностроителей,56.8770343,60.611531
1440,metro,Машиностроителей,56.8770107,60.6116604
1441,metro,Уральская,56.857471,60.6003811
1442,bus_stop,Уральская,56.8574834,60.6002865
1443,bus_stop,Динамо,56.8476199,60.5992233
1444,metro,Динамо,56.8476124,60.5993098
1445,bus_stop,Площадь 1905 года,56.8368559,60.5990671
1446,bus_stop,Геологическая,56.827797,60.6021471
1447,metro,Геологическая,56.827831,60.6022393
1448,bus_stop,Чкаловская,56.8077018,60.6101258
1449,metro,Чкаловская,56.8076989,60.6102992
1450,bus_stop,Ботаническая,56.7973089,60.6320771
1451,metro,Ботаническая,56.7974414,60.6315432
1452,metro,Площадь 1905 года,56.8368678,60.5991644
1453,bus_stop,Золотистый бульвар,56.7436967,60.5601464
1454,bus_stop,Улица Счастливая,56.7461552,60.5652334
1455,bus_stop,Улица Чемпионов,56.7483317,60.5683312
1456,bus_stop,Микрорайон Солнечный,56.7443907,60.5703742
1457,bus_stop,Улица Любви,56.7417967,60.5634444
1458,bus_stop,Центр художественной гимнастики,56.7392971,60.5561744
1459,bus_stop,Центр художественной гимнастики,56.739799,60.5581458
1460,bus_stop,Нескучная улица,56.7376879,60.5524187
1461,bus_stop,Полигон,56.7661258,60.4645047
1462,bus_stop,Полигон,56.7662319,60.4645451
1463,bus_stop,Просека,56.7623333,60.4630745
1464,bus_stop,Просека,56.7624697,60.4631278
1465,bus_stop,Циолковского,56.804179,60.5932693
1466,bus_stop,Начдива Васильева,56.8252438,60.5436824
1467,bus_stop,ЕКАД,56.7790493,60.4411718
1468,bus_stop,Институт связи,56.8294597,60.5687332
1469,bus_stop,Улица Чемпионов,56.7490496,60.5686505
1470,bus_stop,Улица Чемпионов,56.7485037,60.5695143
1471,bus_stop,Нескучная улица,56.7380838,60.5509137
1472,bus_stop,"Ритейл-парк ""Солнечный""",56.7402219,60.543699
1473,bus_stop,"Ритейл-парк ""Солнечный""",56.7396515,60.5440201
1474,bus_stop,Улица Счастливая,56.7467779,60.5663282
1475,bus_stop,Золотистый бульвар,56.7443613,60.5603734
1476,bus_stop,БК Квартал,56.8194511,60.6509502
1477,bus_stop,Горбольница № 6,56.8070781,60.5422165
1478,tram_stop,Улица Окружная,56.7569038,60.5875519
1479,tram_stop,Лучистая улица,56.7465027,60.5728299
1480,tram_stop,Лучистая улица,56.7464432,60.5728568
1481,bus_stop,Новосинарский бульвар,56.7813305,60.7496966
1482,bus_stop,ЭКСПО-бульвар,56.7753354,60.7600995
